Time           Event Type     Request ID     Core ID   Service Time   Remaining Time 
469561         Departure      45             1         160.737        0              
469630         Arrival        74             0         159.776        159.776        
469594         Quantum_done   53             2         159.355        69.3547        
469596         Departure      47             3         159.795        0              
469656         Arrival        81             1         160.819        160.819        
469630         Quantum_done   63             0         158.843        68.8428        
469689         Arrival        78             2         159.51         159.51         
469656         Quantum_done   66             1         160.926        70.9258        
469669         Departure      42             3         157.661        0              
469689         Quantum_done   56             2         160.322        70.3222        
469704         Departure      51             0         159.53         0              
469764         Arrival        88             3         160.237        160.237        
469731         Departure      40             1         160.303        0              
469826         Arrival        77             1         160.006        160.006        
469763         Departure      30             2         158.915        0              
469764         Quantum_done   67             3         160.567        70.5671        
469799         Quantum_done   57             0         159.064        69.0639        
469858         Arrival        84             2         158.693        158.693        
469826         Quantum_done   58             1         158.395        68.3951        
469838         Departure      36             3         159.112        0              
469858         Quantum_done   60             2         161.766        71.7661        
469894         Arrival        86             0         158.391        158.391        
469933         Arrival        83             3         158.755        158.755        
469894         Quantum_done   68             0         160.634        70.634         
469969         Arrival        87             0         161.403        161.403        
469900         Departure      55             1         159.208        0              
469933         Departure      44             2         159.899        0              
469933         Quantum_done   64             3         159.21         69.2104        
469995         Arrival        96             1         161.54         161.54         
469969         Departure      46             0         159.453        0              
469995         Quantum_done   80             1         161.036        71.0356        
470007         Departure      37             2         158.963        0              
470010         Departure      49             3         161.502        0              
470102         Arrival        92             2         160.149        160.149        
470044         Departure      50             0         160.187        0              
470102         Arrival        82             2         160.536        160.536        
470139         Arrival        90             0         159.282        159.282        
470090         Quantum_done   72             1         159.735        69.7354        
470102         Quantum_done   71             2         162.175        72.1747        
470105         Quantum_done   70             3         159.53         69.5299        
470164         Arrival        95             1         160.192        160.192        
470139         Quantum_done   69             0         159.819        69.819         
470164         Departure      52             1         158.806        0              
470178         Departure      59             2         160.942        0              
470180         Departure      65             3         160.328        0              
470256         Arrival        93             3         159.112        159.112        
470273         Arrival        91             2         159.725        159.725        
470234         Quantum_done   62             0         158.783        68.7828        
470256         Departure      48             3         160.691        0              
470259         Quantum_done   75             1         160.319        70.3194        
470273         Quantum_done   76             2         160.359        70.3587        
470306         Arrival        98             0         159.217        159.217        
470347         Arrival        94             2         160.051        160.051        
470306         Departure      54             0         157.446        0              
470351         Arrival        89             3         161.321        161.321        
470333         Departure      61             1         158.473        0              
470347         Departure      53             2         159.355        0              
470351         Quantum_done   79             3         158.286        68.2862        
470428         Arrival        85             1         160.618        160.618        
470401         Quantum_done   74             0         159.776        69.7758        
470428         Quantum_done   81             1         160.819        70.8186        
470442         Quantum_done   78             2         159.51         69.5098        
470446         Quantum_done   73             3         159.495        69.495         
470475         Arrival        97             0         160.512        160.512        
470475         Departure      63             0         158.843        0              
470541         Arrival        99             3         160.104        160.104        
470503         Arrival        100            1         160.922        160.922        
470503         Departure      66             1         160.926        0              
470517         Departure      56             2         160.322        0              
470612         Arrival        104            2         158.627        158.627        
470541         Quantum_done   88             3         160.237        70.2372        
470549         Departure      57             0         159.064        0              
470644         Arrival        105            0         158.557        158.557        
470598         Quantum_done   77             1         160.006        70.0056        
470612         Quantum_done   84             2         158.693        68.6935        
470616         Departure      67             3         160.567        0              
470711         Arrival        106            3         160.699        160.699        
470644         Quantum_done   86             0         158.391        68.3909        
470672         Departure      58             1         158.395        0              
470689         Departure      60             2         161.766        0              
470767         Arrival        108            1         161.594        161.594        
470711         Quantum_done   83             3         158.755        68.7552        
470720         Departure      68             0         160.634        0              
470784         Arrival        103            2         159.647        159.647        
470767         Quantum_done   96             1         161.54         71.5396        
470785         Arrival        113            3         160.562        160.562        
470784         Quantum_done   92             2         160.149        70.1491        
470785         Departure      64             3         159.21         0              
470815         Arrival        101            0         161.441        161.441        
470815         Quantum_done   87             0         161.403        71.4027        
470843         Arrival        109            1         160.751        160.751        
470843         Departure      80             1         161.036        0              
470860         Departure      70             3         159.53         0              
470879         Quantum_done   82             2         160.536        70.5364        
470910         Quantum_done   90             0         159.282        69.2824        
470918         Departure      72             1         159.735        0              
470955         Arrival        102            3         158.442        158.442        
470955         Quantum_done   93             3         159.112        69.1119        
470956         Departure      71             2         162.175        0              
471050         Arrival        116            3         159.525        159.525        
470985         Departure      69             0         159.819        0              
471051         Arrival        112            2         158.726        158.726        
471059         Arrival        110            0         160.418        160.418        
471013         Quantum_done   95             1         160.192        70.1924        
471050         Quantum_done   89             3         161.321        71.3206        
471051         Quantum_done   91             2         159.725        69.7254        
471059         Departure      62             0         158.783        0              
471088         Departure      75             1         160.319        0              
471183         Arrival        107            1         159.88         159.88         
471123         Departure      79             3         158.286        0              
471127         Departure      76             2         160.359        0              
471198         Arrival        120            3         159.353        159.353        
471154         Quantum_done   98             0         159.217        69.2174        
471222         Arrival        124            2         159.962        159.962        
471183         Quantum_done   85             1         160.618        70.6178        
471198         Departure      73             3         159.495        0              
471222         Quantum_done   94             2         160.051        70.0506        
471228         Departure      74             0         159.776        0              
471323         Arrival        131            0         159.883        159.883        
471259         Departure      81             1         160.819        0              
471354         Arrival        111            1         160.352        160.352        
471354         Arrival        115            1         159.513        159.513        
471293         Quantum_done   99             3         160.104        70.1039        
471296         Departure      78             2         159.51         0              
471391         Arrival        126            2         159.856        159.856        
471323         Quantum_done   97             0         160.512        70.5123        
471418         Arrival        122            0         159.841        159.841        
471354         Quantum_done   100            1         160.922        70.9217        
471391         Arrival        114            2         160.058        160.058        
471368         Departure      88             3         160.237        0              
471391         Quantum_done   104            2         158.627        68.6272        
471418         Quantum_done   105            0         158.557        68.5573        
471463         Arrival        118            3         161.181        161.181        
471429         Departure      77             1         160.006        0              
471463         Quantum_done   106            3         160.699        70.6987        
471465         Departure      84             2         158.693        0              
471492         Departure      86             0         158.391        0              
471524         Arrival        121            1         159.898        159.898        
471587         Arrival        127            0         160.669        160.669        
471524         Quantum_done   108            1         161.594        71.5939        
471537         Departure      83             3         158.755        0              
471560         Quantum_done   103            2         159.647        69.647         
471635         Arrival        130            2         159.09         159.09         
471587         Quantum_done   101            0         161.441        71.441         
471600         Departure      96             1         161.54         0              
471632         Quantum_done   113            3         160.562        70.5623        
471635         Departure      92             2         160.149        0              
471663         Arrival        134            0         160.927        160.927        
471663         Departure      87             0         161.403        0              
471727         Arrival        138            3         159.847        159.847        
471695         Quantum_done   109            1         160.751        70.7508        
471711         Departure      82             2         160.536        0              
471771         Arrival        117            1         158.864        158.864        
471727         Quantum_done   102            3         158.442        68.4423        
471737         Departure      90             0         159.282        0              
471806         Arrival        139            2         160.483        160.483        
471832         Arrival        147            0         159.961        159.961        
471771         Departure      95             1         160.192        0              
471866         Arrival        125            1         159.249        159.249        
471801         Departure      93             3         159.112        0              
471806         Quantum_done   112            2         158.726        68.726         
471832         Quantum_done   110            0         160.418        70.4183        
471866         Quantum_done   107            1         159.88         69.8798        
471880         Departure      91             2         159.725        0              
471896         Quantum_done   116            3         159.525        69.5252        
471907         Departure      98             0         159.217        0              
471972         Arrival        123            3         160.571        160.571        
471975         Arrival        119            2         160.303        160.303        
472002         Arrival        132            0         161.285        161.285        
471941         Departure      85             1         160.618        0              
471972         Departure      89             3         161.321        0              
471975         Quantum_done   124            2         159.962        69.9615        
472002         Quantum_done   131            0         159.883        69.883         
472036         Arrival        128            1         160.864        160.864        
472036         Quantum_done   111            1         160.352        70.3521        
472050         Departure      94             2         160.051        0              
472145         Arrival        136            2         161.699        161.699        
472067         Quantum_done   120            3         159.353        69.3534        
472077         Departure      97             0         160.512        0              
472142         Arrival        135            3         158.466        158.466        
472172         Arrival        129            0         159.067        159.067        
472131         Quantum_done   115            1         159.513        69.5129        
472142         Departure      99             3         160.104        0              
472145         Quantum_done   126            2         159.856        69.8563        
472172         Quantum_done   122            0         159.841        69.8408        
472207         Departure      100            1         160.922        0              
472302         Arrival        144            1         158.639        158.639        
472237         Quantum_done   118            3         161.181        71.1805        
472240         Quantum_done   114            2         160.058        70.0585        
472246         Departure      105            0         158.557        0              
472313         Arrival        133            3         160.268        160.268        
472313         Arrival        137            3         160.992        160.992        
472302         Quantum_done   121            1         159.898        69.8981        
472341         Arrival        143            0         160.405        160.405        
472313         Departure      106            3         160.699        0              
472314         Departure      104            2         158.627        0              
472341         Quantum_done   127            0         160.669        70.6688        
472379         Arrival        142            1         159.296        159.296        
472379         Departure      108            1         161.594        0              
472388         Departure      113            3         160.562        0              
472389         Departure      103            2         159.647        0              
472417         Departure      101            0         161.441        0              
472484         Arrival        152            2         159.852        159.852        
472483         Arrival        146            3         159.356        159.356        
472454         Departure      109            1         160.751        0              
472549         Arrival        141            1         160.898        160.898        
472483         Quantum_done   138            3         159.847        69.847         
472484         Quantum_done   130            2         159.09         69.0899        
472512         Quantum_done   134            0         160.927        70.9272        
472579         Arrival        148            2         162.456        162.456        
472549         Quantum_done   117            1         158.864        68.8641        
472557         Departure      102            3         158.442        0              
472579         Quantum_done   139            2         160.483        70.4827        
472607         Arrival        140            0         159.447        159.447        
472607         Quantum_done   147            0         159.961        69.9615        
472652         Arrival        149            2         159.83         159.83         
472631         Departure      116            3         159.525        0              
472644         Quantum_done   125            1         159.249        69.249         
472652         Departure      112            2         158.726        0              
472726         Arrival        180            3         158.456        158.456        
472683         Departure      110            0         160.418        0              
472778         Arrival        162            0         159.443        159.443        
472719         Departure      107            1         159.88         0              
472726         Quantum_done   123            3         160.571        70.5705        
472814         Arrival        150            1         158.852        158.852        
472747         Quantum_done   119            2         160.303        70.3029        
472778         Quantum_done   132            0         161.285        71.285         
472801         Departure      120            3         159.353        0              
472822         Arrival        145            2         160.879        160.879        
472814         Quantum_done   128            1         160.864        70.8644        
472822         Departure      124            2         159.962        0              
472896         Arrival        158            3         160.527        160.527        
472852         Departure      131            0         159.883        0              
472896         Arrival        168            3         158.629        158.629        
472947         Arrival        163            0         159.806        159.806        
472890         Departure      111            1         160.352        0              
472896         Quantum_done   135            3         158.466        68.4656        
472917         Quantum_done   136            2         161.699        71.6994        
472947         Quantum_done   129            0         159.067        69.0671        
472964         Arrival        161            1         160.321        160.321        
472964         Departure      115            1         159.513        0              
472972         Departure      118            3         161.181        0              
472992         Arrival        157            2         158.166        158.166        
472992         Departure      126            2         159.856        0              
473022         Arrival        160            0         160.615        160.615        
473022         Departure      122            0         159.841        0              
473059         Arrival        175            1         159.33         159.33         
473059         Quantum_done   144            1         158.639        68.6389        
473067         Quantum_done   133            3         160.268        70.2678        
473067         Departure      114            2         160.058        0              
473117         Quantum_done   143            0         160.405        70.4053        
473162         Arrival        151            2         160.74         160.74         
473134         Departure      121            1         159.898        0              
473162         Quantum_done   137            3         160.992        70.9921        
473162         Quantum_done   152            2         159.852        69.8519        
473193         Arrival        178            0         161.787        161.787        
473193         Departure      127            0         160.669        0              
473257         Arrival        154            3         161.142        161.142        
473229         Quantum_done   142            1         159.296        69.2961        
473236         Departure      130            2         159.09         0              
473324         Arrival        169            1         159.909        159.909        
473257         Quantum_done   146            3         159.356        69.3559        
473269         Departure      134            0         160.927        0              
473331         Arrival        164            2         160.17         160.17         
473324         Quantum_done   141            1         160.898        70.8981        
473364         Arrival        173            0         158.173        158.173        
473331         Quantum_done   148            2         162.456        72.4561        
473332         Departure      138            3         159.847        0              
473427         Arrival        177            3         159.155        159.155        
473364         Quantum_done   140            0         159.447        69.4469        
473398         Arrival        153            1         159.143        159.143        
473398         Departure      117            1         158.864        0              
473407         Departure      139            2         160.483        0              
473427         Quantum_done   180            3         158.456        68.4556        
473439         Departure      147            0         159.961        0              
473502         Arrival        179            3         161.198        161.198        
473472         Departure      125            1         159.249        0              
473567         Arrival        167            1         160.753        160.753        
473502         Quantum_done   149            2         159.83         69.8302        
473502         Departure      123            3         160.571        0              
473577         Arrival        171            2         158.43         158.43         
473534         Quantum_done   162            0         159.443        69.4425        
473610         Arrival        172            0         160.273        160.273        
473567         Quantum_done   150            1         158.852        68.852         
473577         Departure      119            2         160.303        0              
473597         Quantum_done   158            3         160.527        70.5273        
473610         Departure      132            0         161.285        0              
473705         Arrival        165            0         161.198        161.198        
473643         Departure      128            1         160.864        0              
473738         Arrival        155            1         160.243        160.243        
473672         Quantum_done   145            2         160.879        70.8785        
473692         Quantum_done   168            3         158.629        68.6295        
473766         Arrival        159            3         159.735        159.735        
473705         Quantum_done   163            0         159.806        69.8063        
473749         Arrival        166            2         161.223        161.223        
473738         Quantum_done   161            1         160.321        70.3207        
473749         Departure      136            2         161.699        0              
473766         Departure      135            3         158.466        0              
473779         Departure      129            0         159.067        0              
473841         Arrival        170            3         161.955        161.955        
473833         Quantum_done   175            1         159.33         69.3297        
473874         Arrival        156            0         161.228        161.228        
473841         Departure      133            3         160.268        0              
473844         Quantum_done   157            2         158.166        68.1657        
473874         Quantum_done   160            0         160.615        70.6146        
473907         Arrival        176            1         159.882        159.882        
473907         Departure      144            1         158.639        0              
473917         Departure      137            3         160.992        0              
473939         Quantum_done   151            2         160.74         70.7401        
473950         Departure      143            0         160.405        0              
474014         Arrival        2              2         160.01         160.01         
474012         Arrival        11             3         159.973        159.973        
473981         Departure      142            1         159.296        0              
474076         Arrival        174            1         161.198        161.198        
474012         Quantum_done   154            3         161.142        71.142         
474014         Departure      152            2         159.852        0              
474045         Quantum_done   178            0         161.787        71.7867        
474109         Arrival        10             2         161.287        161.287        
474076         Quantum_done   169            1         159.909        69.9092        
474086         Departure      146            3         159.356        0              
474109         Quantum_done   164            2         160.17         70.1703        
474140         Arrival        5              0         159.971        159.971        
474181         Arrival        1              3         161.082        161.082        
474140         Quantum_done   173            0         158.173        68.1728        
474152         Arrival        9              1         159.692        159.692        
474152         Departure      141            1         160.898        0              
474181         Quantum_done   177            3         159.155        69.1554        
474186         Departure      148            2         162.456        0              
474214         Departure      140            0         159.447        0              
474247         Quantum_done   153            1         159.143        69.1426        
474255         Departure      180            3         158.456        0              
474261         Departure      149            2         159.83         0              
474356         Arrival        19             2         161.121        161.121        
474289         Departure      162            0         159.443        0              
474384         Arrival        3              0         162.457        162.457        
474356         Arrival        7              2         159.723        159.723        
474342         Quantum_done   167            1         160.753        70.7529        
474350         Quantum_done   179            3         161.198        71.1984        
474356         Quantum_done   171            2         158.43         68.4302        
474384         Quantum_done   172            0         160.273        70.273         
474479         Arrival        18             0         161.666        161.666        
474416         Arrival        6              1         160.604        160.604        
474416         Departure      150            1         158.852        0              
474425         Departure      158            3         160.527        0              
474432         Departure      145            2         160.879        0              
474499         Arrival        4              3         158.037        158.037        
474527         Arrival        13             2         159.6          159.6          
474479         Quantum_done   165            0         161.198        71.1982        
474499         Departure      168            3         158.629        0              
474511         Quantum_done   155            1         160.243        70.2435        
474527         Quantum_done   166            2         161.223        71.2231        
474553         Departure      163            0         159.806        0              
474648         Arrival        20             0         159.155        159.155        
474586         Arrival        14             1         158.191        158.191        
474586         Departure      161            1         160.321        0              
474594         Quantum_done   159            3         159.735        69.7355        
474600         Departure      157            2         158.166        0              
474689         Arrival        17             3         159.334        159.334        
474676         Arrival        16             2         157.552        157.552        
474648         Quantum_done   156            0         161.228        71.2277        
474660         Departure      175            1         159.33         0              
474676         Departure      151            2         160.74         0              
474689         Quantum_done   170            3         161.955        71.9551        
474724         Arrival        8              0         161.081        161.081        
474724         Departure      160            0         160.615        0              
474784         Arrival        31             3         159.67         159.67         
474755         Quantum_done   176            1         159.882        69.8819        
474771         Quantum_done   2              2         160.01         70.0099        
474850         Arrival        29             1         160.53         160.53         
474784         Quantum_done   11             3         159.973        69.973         
474801         Departure      178            0         161.787        0              
474896         Arrival        12             0         158.604        158.604        
474860         Arrival        27             3         161.79         161.79         
474850         Quantum_done   174            1         161.198        71.1983        
474860         Departure      154            3         161.142        0              
474866         Quantum_done   10             2         161.287        71.2869        
474941         Arrival        35             2         159.854        159.854        
474896         Quantum_done   5              0         159.971        69.9708        
474925         Departure      169            1         159.909        0              
474941         Departure      164            2         160.17         0              
475020         Arrival        15             1         160.141        160.141        
474955         Quantum_done   1              3         161.082        71.0821        
474969         Departure      173            0         158.173        0              
475029         Arrival        28             3         161.078        161.078        
475020         Quantum_done   9              1         159.692        69.6922        
475036         Arrival        34             2         161.274        161.274        
475029         Departure      177            3         159.155        0              
475036         Quantum_done   19             2         161.121        71.121         
475064         Quantum_done   3              0         162.457        72.4569        
475139         Arrival        22             0         159.706        159.706        
475094         Departure      153            1         159.143        0              
475106         Departure      179            3         161.198        0              
475131         Quantum_done   7              2         159.723        69.7232        
475139         Departure      172            0         160.273        0              
475170         Arrival        41             1         160.804        160.804        
475201         Arrival        21             3         162.132        162.132        
475170         Departure      167            1         160.753        0              
475201         Arrival        26             3         158.59         158.59         
475201         Quantum_done   4              3         158.037        68.0374        
475204         Departure      171            2         158.43         0              
475299         Arrival        39             2         158.669        158.669        
475234         Quantum_done   18             0         161.666        71.6665        
475310         Arrival        33             0         159.561        159.561        
475265         Quantum_done   6              1         160.604        70.6045        
475275         Departure      159            3         159.735        0              
475299         Quantum_done   13             2         159.6          69.5995        
475310         Departure      165            0         161.198        0              
475340         Arrival        23             1         159.834        159.834        
475340         Departure      155            1         160.243        0              
475370         Arrival        38             3         160.97         160.97         
475370         Quantum_done   17             3         159.334        69.3342        
475376         Departure      166            2         161.223        0              
475471         Arrival        24             2         160.547        160.547        
475405         Quantum_done   20             0         159.155        69.1546        
475435         Quantum_done   14             1         158.191        68.1909        
475447         Departure      170            3         161.955        0              
475471         Quantum_done   16             2         157.552        67.5522        
475482         Departure      156            0         161.228        0              
475577         Arrival        32             0         161.678        161.678        
475510         Departure      176            1         159.882        0              
475605         Arrival        43             1         159.345        159.345        
475605         Arrival        25             1         161.679        161.679        
475542         Quantum_done   31             3         159.67         69.6698        
475546         Departure      2              2         160.01         0              
475617         Arrival        45             3         158.401        158.401        
475577         Quantum_done   8              0         161.081        71.0814        
475622         Arrival        47             2         160.069        160.069        
475605         Quantum_done   29             1         160.53         70.5298        
475617         Departure      11             3         159.973        0              
475622         Departure      10             2         161.287        0              
475672         Arrival        42             0         160.936        160.936        
475672         Quantum_done   12             0         158.604        68.6038        
475682         Departure      174            1         161.198        0              
475717         Arrival        51             2         159.629        159.629        
475712         Quantum_done   27             3         161.79         71.7896        
475717         Quantum_done   35             2         159.854        69.8535        
475777         Arrival        40             1         159.259        159.259        
475747         Departure      5              0         159.971        0              
475824         Arrival        30             0         159.387        159.387        
475777         Quantum_done   15             1         160.141        70.1413        
475788         Departure      1              3         161.082        0              
475812         Quantum_done   34             2         161.274        71.2741        
475824         Departure      3              0         162.457        0              
475888         Arrival        36             2         160.746        160.746        
475851         Departure      9              1         159.692        0              
475883         Quantum_done   28             3         161.078        71.078         
475888         Departure      19             2         161.121        0              
475919         Arrival        55             0         158.558        158.558        
475919         Quantum_done   22             0         159.706        69.7058        
475978         Arrival        44             3         159.974        159.974        
475946         Quantum_done   41             1         160.804        70.8038        
475963         Departure      7              2         159.723        0              
476022         Arrival        46             1         160.045        160.045        
475978         Quantum_done   21             3         162.132        72.1319        
475996         Departure      18             0         161.666        0              
476058         Arrival        37             2         161.074        161.074        
476091         Arrival        49             0         160.852        160.852        
476022         Departure      6              1         160.604        0              
476117         Arrival        50             1         160.691        160.691        
476058         Quantum_done   39             2         158.669        68.6689        
476073         Quantum_done   26             3         158.59         68.5901        
476091         Quantum_done   33             0         159.561        69.5611        
476117         Quantum_done   23             1         159.834        69.8344        
476132         Departure      13             2         159.6          0              
476146         Departure      4              3         158.037        0              
476241         Arrival        52             3         161.811        161.811        
476165         Departure      20             0         159.155        0              
476227         Arrival        59             2         159.421        159.421        
476260         Arrival        65             0         159.851        159.851        
476190         Departure      14             1         158.191        0              
476227         Quantum_done   24             2         160.547        70.5468        
476241         Quantum_done   38             3         160.97         70.9703        
476285         Arrival        48             1         159.739        159.739        
476260         Quantum_done   32             0         161.678        71.6776        
476285         Quantum_done   43             1         159.345        69.3445        
476300         Departure      16             2         157.552        0              
476395         Arrival        54             2         161.071        161.071        
476316         Departure      17             3         159.334        0              
476390         Arrival        61             3         158.97         158.97         
476336         Departure      8              0         161.081        0              
476431         Arrival        53             0         160.477        160.477        
476380         Quantum_done   25             1         161.679        71.6792        
476390         Departure      31             3         159.67         0              
476395         Quantum_done   47             2         160.069        70.0687        
476431         Quantum_done   42             0         160.936        70.9356        
476456         Departure      29             1         160.53         0              
476485         Arrival        63             3         160.72         160.72         
476485         Quantum_done   45             3         158.401        68.4006        
476490         Quantum_done   51             2         159.629        69.6289        
476551         Arrival        66             1         161.383        161.383        
476505         Departure      12             0         158.604        0              
476562         Arrival        56             3         159.968        159.968        
476551         Quantum_done   40             1         159.259        69.2593        
476600         Arrival        57             0         159.91         159.91         
476562         Departure      27             3         161.79         0              
476565         Departure      35             2         159.854        0              
476600         Quantum_done   30             0         159.387        69.3866        
476626         Arrival        67             1         160.049        160.049        
476626         Departure      15             1         160.141        0              
476638         Departure      28             3         161.078        0              
476641         Departure      34             2         161.274        0              
476736         Arrival        58             2         160.458        160.458        
476733         Arrival        60             3         162.326        162.326        
476695         Quantum_done   55             0         158.558        68.5582        
476701         Departure      41             1         160.804        0              
476796         Arrival        68             1         159.096        159.096        
476733         Quantum_done   44             3         159.974        69.9745        
476736         Quantum_done   36             2         160.746        70.7456        
476769         Departure      22             0         159.706        0              
476831         Arrival        64             2         160.651        160.651        
476796         Quantum_done   46             1         160.045        70.0446        
476810         Departure      21             3         162.132        0              
476831         Quantum_done   37             2         161.074        71.0738        
476864         Arrival        80             0         161.763        161.763        
476884         Arrival        70             3         159.08         159.08         
476864         Quantum_done   49             0         160.852        70.8523        
476884         Departure      26             3         158.59         0              
476891         Quantum_done   50             1         160.691        70.6914        
476905         Departure      39             2         158.669        0              
477000         Arrival        72             2         159.59         159.59         
476939         Departure      33             0         159.561        0              
477034         Arrival        71             0         158.499        158.499        
476966         Departure      23             1         159.834        0              
476979         Quantum_done   52             3         161.811        71.8112        
